"Description","Value","Replicate.Name","Area.Value","Area.with.QC","Mz.Value","RT.Value","SN.Value","Alignment.ID","Metabolite.Name","Run.Type","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","all.Flags"
NA,NA,"171030_Smp_IL2WBT5um_2",3765392,3765392,383.154,4.26,2231.11,9128,"Riboflavin-dioxopyrimidine, 13C4, 15N2","smp",NA,NA,NA,NA,NA
NA,NA,"171030_Smp_IL2WBT5um_3",3994814,3994814,383.154,4.26,2273.34,9128,"Riboflavin-dioxopyrimidine, 13C4, 15N2","smp",NA,NA,NA,NA,NA
NA,NA,"171030_Smp_IT0_1",3587650,3587650,383.154,4.262,1874.658,9128,"Riboflavin-dioxopyrimidine, 13C4, 15N2","smp",NA,NA,NA,NA,NA
NA,NA,"171030_Smp_IT0_2",4029112,4029112,383.154,4.261,1929.118,9128,"Riboflavin-dioxopyrimidine, 13C4, 15N2","smp",NA,NA,NA,NA,NA
NA,NA,"171030_Smp_IT0_3",3654472,3654472,383.154,4.262,1926.01,9128,"Riboflavin-dioxopyrimidine, 13C4, 15N2","smp",NA,NA,NA,NA,NA
NA,NA,"171030_Smp_IT05um_1",4068318,4068318,383.154,4.261,2447.479,9128,"Riboflavin-dioxopyrimidine, 13C4, 15N2","smp",NA,NA,NA,NA,NA
NA,NA,"171030_Smp_IT05um_2",3900875,3900875,383.154,4.263,1687.533,9128,"Riboflavin-dioxopyrimidine, 13C4, 15N2","smp",NA,NA,NA,NA,NA
NA,NA,"171030_Smp_IT05um_3",4027634,4027634,383.154,4.261,2352.662,9128,"Riboflavin-dioxopyrimidine, 13C4, 15N2","smp",NA,NA,NA,NA,NA
NA,NA,"171030_Std_250nMStdinAqMatrix_1",3075945,3075945,383.153,4.254,991.3264,9128,"Riboflavin-dioxopyrimidine, 13C4, 15N2","std",NA,NA,NA,NA,NA
NA,NA,"171030_Std_250nMStdinAqMatrix_2",2769540,2769540,383.154,4.259,1326.321,9128,"Riboflavin-dioxopyrimidine, 13C4, 15N2","std",NA,NA,NA,NA,NA
NA,NA,"171030_Std_250nMStdinH2O_1",1867,NA,383.154,4.432,1.905198,9128,"Riboflavin-dioxopyrimidine, 13C4, 15N2","std","SN.Flag","Area.Min.Flag",NA,"Blank.Flag","SN.Flag, Area.Min.Flag, Blank.Flag"
NA,NA,"171030_Std_250nMStdinH2O_2",0,NA,383.154,4.261,0,9128,"Riboflavin-dioxopyrimidine, 13C4, 15N2","std","SN.Flag","Area.Min.Flag",NA,"Blank.Flag","SN.Flag, Area.Min.Flag, Blank.Flag"
NA,NA,"171013_Blk_ProcessBlk_1",0,NA,678.292,0,0,13428,"RP B12","blk","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Blk_ProcessBlk_2",0,NA,678.292,0,0,13428,"RP B12","blk","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Blk_ProcessBlk_3",0,NA,678.292,0,0,13428,"RP B12","blk","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Poo_Sept29QC_1",0,NA,678.292,0,0,13428,"RP B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Poo_Sept29QC_2",0,NA,678.292,0,0,13428,"RP B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Poo_TruePooInc1_dda1",0,NA,678.292,0,0,13428,"RP B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Poo_TruePooInc1_dda2",0,NA,678.292,0,0,13428,"RP B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Poo_TruePooInc1_dda3",0,NA,678.292,0,0,13428,"RP B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Poo_TruePooInc1_dda4",0,NA,678.292,0,0,13428,"RP B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Poo_TruePooInc1_Full1",0,NA,678.292,0,0,13428,"RP B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Poo_TruePooInc1_Full2",0,NA,678.292,0,0,13428,"RP B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Poo_TruePooInc1_Full3",0,NA,678.292,0,0,13428,"RP B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Poo_TruePooInc1_Full4",0,NA,678.292,0,0,13428,"RP B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Poo_TruePooInc1_Half1",0,NA,678.292,0,0,13428,"RP B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Poo_TruePooInc1_Half2",0,NA,678.292,0,0,13428,"RP B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Poo_TruePooInc1_Half3",0,NA,678.292,0,0,13428,"RP B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Poo_TruePooInc1_Half4",0,NA,678.292,0,0,13428,"RP B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_DSW700m_1",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_DSW700m_2",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_DSW700m_3",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1Control_1",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1Control_2",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1Control_3",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1Control5um_1",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1Control5um_2",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1Control5um_3",1407,NA,678.292,5.068,1.283579,13428,"RP B12","smp","SN.Flag","Area.Min.Flag",NA,NA,"SN.Flag, Area.Min.Flag, "
NA,NA,"171013_Smp_IL1DMB_1",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1DMB_2",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1DMB_3",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1DMB5um_1",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1DMB5um_2",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1DMB5um_3",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1DMBnoBT_1",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1DMBnoBT_2",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1DMBnoBT5um_1",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1DMBnoBT5um_2",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1DMBnoBT5um_3",1940,NA,678.292,5.007,1.78424,13428,"RP B12","smp","SN.Flag","Area.Min.Flag",NA,NA,"SN.Flag, Area.Min.Flag, "
NA,NA,"171013_Smp_IL1DSW_1",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1DSW_2",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1DSW_3",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1DSW5um_1",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1DSW5um_2",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1DSW5um_3",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1noBT_1",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1noBT_2",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1noBT_3",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1noBT5um_1",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1noBT5um_2",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1noBT5um_3",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1WBT_1",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1WBT_2",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1WBT_3",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1WBT5um_1",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1WBT5um_2",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1WBT5um_3",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IT0_1",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IT0_2",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IT0_3",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IT05um_1",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IT05um_2",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IT05um_3",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Std_250nMStdinAqMatrix_1",5103892,5103892,678.291,4.997,1197.782,13428,"RP B12","std",NA,NA,NA,NA,NA
NA,NA,"171013_Std_250nMStdinAqMatrix_2",11099146,11099146,678.292,4.995,81536.19,13428,"RP B12","std",NA,NA,NA,NA,NA
NA,NA,"171013_Std_250nMStdinH2O_1",7734784,7734784,678.292,4.994,2293.515,13428,"RP B12","std",NA,NA,NA,NA,NA
NA,NA,"171013_Std_250nMStdinH2O_2",19071804,19071804,678.292,5.003,9256.176,13428,"RP B12","std",NA,NA,NA,NA,NA
NA,NA,"171030_Blk_ProcessBlk_1",0,NA,678.292,0,0,13428,"RP B12","blk","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Blk_ProcessBlk_2",0,NA,678.292,0,0,13428,"RP B12","blk","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Blk_ProcessBlk_3",0,NA,678.292,0,0,13428,"RP B12","blk","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Poo_Sept29QC_1",0,NA,678.292,0,0,13428,"RP B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Poo_Sept29QC_2",0,NA,678.292,0,0,13428,"RP B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Poo_TruePooInc2_dda1",0,NA,678.292,0,0,13428,"RP B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Poo_TruePooInc2_dda2",0,NA,678.292,0,0,13428,"RP B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Poo_TruePooInc2_dda3",0,NA,678.292,0,0,13428,"RP B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Poo_TruePooInc2_dda4",0,NA,678.292,0,0,13428,"RP B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Poo_TruePooInc2_Full1",0,NA,678.292,0,0,13428,"RP B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Poo_TruePooInc2_Full2",0,NA,678.292,0,0,13428,"RP B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Poo_TruePooInc2_Full3",0,NA,678.292,0,0,13428,"RP B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Poo_TruePooInc2_Full4",0,NA,678.292,0,0,13428,"RP B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Poo_TruePooInc2_Half1",0,NA,678.292,0,0,13428,"RP B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Poo_TruePooInc2_Half2",0,NA,678.292,0,0,13428,"RP B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Poo_TruePooInc2_Half3",0,NA,678.292,0,0,13428,"RP B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Poo_TruePooInc2_Half4",0,NA,678.292,0,0,13428,"RP B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_DSW700m_1",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_DSW700m_2",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_DSW700m_3",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2Control_1",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2Control_2",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2Control_3",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2Control5um_1",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2Control5um_2",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2Control5um_3",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DMB_1",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DMB_2",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DMB_3",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DMB5um_1",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DMB5um_1.2nd.Inj",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DMB5um_2",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DMB5um_3",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DMBnoBT_1",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DMBnoBT_2",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DMBnoBT_3",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DMBnoBT5um_1",2087,NA,678.292,5.068,1.463373,13428,"RP B12","smp","SN.Flag","Area.Min.Flag",NA,NA,"SN.Flag, Area.Min.Flag, "
NA,NA,"171030_Smp_IL2DMBnoBT5um_2",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DMBnoBT5um_3",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DSW_1",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DSW_2",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DSW_3",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DSW5um_1",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DSW5um_2",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DSW5um_2.2nd.Inj",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DSW5um_3",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2noBT_1",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2noBT_2",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2noBT_3",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2noBT5um_1",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2noBT5um_1.2nd.Inj",2228,NA,678.292,4.934,1.227643,13428,"RP B12","smp","SN.Flag","Area.Min.Flag",NA,NA,"SN.Flag, Area.Min.Flag, "
NA,NA,"171030_Smp_IL2noBT5um_2",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2noBT5um_3",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2WBT_1",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2WBT_2",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2WBT_3",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2WBT5um_1",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2WBT5um_2",0,NA,678.292,0,0,13428,"RP B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
